Build iteration,Sample build nr.,Maschine,Projekt Name,Laser P [W],Scan [mm/s],Layer thickness [Mikrom.],Hatch distance [mm],Building temperature (deg.C),sample type,support type,tensile direction,Pattern,Kontur Laser P [W],Kontur Scan [mm/s],Stripe Overlap,Contour offset,Spotsize,Streifenbreite,Streifenversch.,Drehwinkel,Abstand zur OK,Kontur Spotsize,Kontur Abstand zur OK,Heat treatment,Yield [Mpa]P pO2,UTS [Mpa]R m,Elongation (%)A,Surface roughness [Ra],OF-optisch,Porositaet Flaeche Bionic polished,Porositaet Flaeche repolished IAPT,Porositaet Kontur,Aufbaurate,VED,Relative density (Archimedis),Relative density,Pulver,Powderbatch,Powder state,Spalte1,Si,Spalte2,Fe,Spalte3,Cu,Spalte4,Mn,Spalte5,Mg,Spalte6,Be,Spalte7,Zn,Spalte8,Ti,D10,D50,D90,Carney Funnel (s/50g),Schuttdichte,Klopfdichte,Bulid finish status,trial category,Date
7,25,Concept Laser m2,Concept Laser parameter dev.,350,1000,60,0.14,,Tensile bars ,no support,90,Stripes,200,500,,0.1,150,5,1,79,0.1,80,0.09,,,,,,,,,,30.24,41.66666667,,,AlMgty80,20,0,0,0.05,0,0.07,0,0.01,0,0.01,0,11,0,0.0135,<,0.01,0,0.09,28.5,46.3,74,16,1.22,1.54,Yes,,
1,1,EOS M 290,EOS parameter dev.,370,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,21.15,62.9787234,,99.471,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
1,2,EOS M 290,EOS parameter dev.,370,1500,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,27,49.33333333,,99.18,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
1,3,EOS M 290,EOS parameter dev.,370,1850,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,33.3,40,,99.077,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
1,4,EOS M 290,EOS parameter dev.,370,2175,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,39.15,34.02298851,,99.457,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
1,5,EOS M 290,EOS parameter dev.,370,2500,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,45,29.6,,98.467,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,1,EOS M 290,EOS parameter dev.,370,725,50,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,20.88,63.79310345,,99.482,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,2,EOS M 290,EOS parameter dev.,370,925,50,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,26.64,50,,99.66,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,3,EOS M 290,EOS parameter dev.,370,1150,50,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,33.12,40.2173913,,99.426,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,4,EOS M 290,EOS parameter dev.,370,1350,50,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,38.88,34.25925926,,98.936,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,5,EOS M 290,EOS parameter dev.,370,1550,50,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,44.64,29.83870968,,98.268,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,6,EOS M 290,EOS parameter dev.,370,825,50,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,20.79,64.06926407,,99.52,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,7,EOS M 290,EOS parameter dev.,370,1050,50,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,26.46,50.34013605,,99.727,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,8,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,32.76,40.65934066,,99.838,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,9,EOS M 290,EOS parameter dev.,370,1525,50,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,38.43,34.66042155,,99.005,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,10,EOS M 290,EOS parameter dev.,370,1775,50,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,44.73,29.77867203,,98.358,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,11,EOS M 290,EOS parameter dev.,370,975,50,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,21.06,63.24786325,,99.742,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,12,EOS M 290,EOS parameter dev.,370,1250,50,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,27,49.33333333,,99.792,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,13,EOS M 290,EOS parameter dev.,370,1525,50,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,32.94,40.43715847,,99.456,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,14,EOS M 290,EOS parameter dev.,370,1800,50,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,38.88,34.25925926,,99.047,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,15,EOS M 290,EOS parameter dev.,370,2075,50,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,44.82,29.7188755,,98.587,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,16,EOS M 290,EOS parameter dev.,370,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,21.15,62.9787234,,99.855,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,17,EOS M 290,EOS parameter dev.,370,1500,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,27,49.33333333,,99.843,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,18,EOS M 290,EOS parameter dev.,370,1850,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,33.3,40,,99.622,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,19,EOS M 290,EOS parameter dev.,370,2175,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,39.15,34.02298851,,99.554,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,20,EOS M 290,EOS parameter dev.,370,2500,50,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,45,29.6,,98.977,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,21,EOS M 290,EOS parameter dev.,370,1450,50,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,20.88,63.79310345,,99.832,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,22,EOS M 290,EOS parameter dev.,370,1700,50,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,24.48,54.41176471,,99.718,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,23,EOS M 290,EOS parameter dev.,370,1975,50,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,28.44,46.83544304,,99.525,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,24,EOS M 290,EOS parameter dev.,370,2225,50,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,32.04,41.57303371,,99.495,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
2,25,EOS M 290,EOS parameter dev.,370,2500,50,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,36,37,,98.989,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,1,EOS M 290,EOS parameter dev.,370,625,60,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,21.6,61.66666667,,95.463,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,2,EOS M 290,EOS parameter dev.,370,775,60,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,26.784,49.7311828,,98.721,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,3,EOS M 290,EOS parameter dev.,370,975,60,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,33.696,39.52991453,,99.442,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,4,EOS M 290,EOS parameter dev.,370,1125,60,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,38.88,34.25925926,,99.243,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,5,EOS M 290,EOS parameter dev.,370,1300,60,0.16,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,44.928,29.6474359,,98.777,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,6,EOS M 290,EOS parameter dev.,370,700,60,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,21.168,62.92517007,,97.04,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,7,EOS M 290,EOS parameter dev.,370,875,60,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,26.46,50.34013605,,99.162,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,8,EOS M 290,EOS parameter dev.,370,1075,60,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,32.508,40.97452935,,99.585,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,9,EOS M 290,EOS parameter dev.,370,1275,60,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,38.556,34.54715219,,99.688,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,10,EOS M 290,EOS parameter dev.,370,1475,60,0.14,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,44.604,29.86279257,,99.251,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,11,EOS M 290,EOS parameter dev.,370,825,60,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,21.384,62.28956229,,98.284,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,12,EOS M 290,EOS parameter dev.,370,1050,60,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,27.216,48.94179894,,99.499,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,13,EOS M 290,EOS parameter dev.,370,1275,60,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,33.048,40.30501089,,99.534,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,14,EOS M 290,EOS parameter dev.,370,1500,60,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,38.88,34.25925926,,99.382,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,15,EOS M 290,EOS parameter dev.,370,1725,60,0.12,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,44.712,29.79066023,,99.042,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,16,EOS M 290,EOS parameter dev.,370,975,60,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,21.06,63.24786325,,99.377,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,17,EOS M 290,EOS parameter dev.,370,1250,60,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,27,49.33333333,,99.79,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,18,EOS M 290,EOS parameter dev.,370,1525,60,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,32.94,40.43715847,,99.701,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,19,EOS M 290,EOS parameter dev.,370,1800,60,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,38.88,34.25925926,,99.527,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,20,EOS M 290,EOS parameter dev.,370,2075,60,0.1,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,44.82,29.7188755,,99.227,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,21,EOS M 290,EOS parameter dev.,370,1225,60,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,21.168,62.92517007,,99.751,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,22,EOS M 290,EOS parameter dev.,370,1525,60,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,26.352,50.54644809,,99.764,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,23,EOS M 290,EOS parameter dev.,370,1850,60,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,31.968,41.66666667,,99.661,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,24,EOS M 290,EOS parameter dev.,370,2175,60,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,37.584,35.44061303,,99.273,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
3,25,EOS M 290,EOS parameter dev.,370,2500,60,0.08,100,Density cube,Pyramide,,Stripes,,,,,,,,,,,,,,,,,,,,,43.2,30.83333333,,98.319,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,1,EOS M 290,EOS parameter dev.,370,725,50,0.16,100,Density cube,Supports,,Stripes,80,500,,,,,,,,,,,,,,,,,,,20.88,63.79310345,,99.071,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,1,EOS M 290,EOS parameter dev.,370,725,50,0.16,100,Density cube,Supports,,Stripes,80,500,,,,,,,,,,,,,,,,,,,20.88,63.79310345,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,2,EOS M 290,EOS parameter dev.,370,925,50,0.16,100,Density cube,Supports,,Stripes,150,500,,,,,,,,,,,,,,,,,,,26.64,50,,99.668,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,2,EOS M 290,EOS parameter dev.,370,925,50,0.16,100,Density cube,Supports,,Stripes,150,500,,,,,,,,,,,,,,,,,,,26.64,50,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,3,EOS M 290,EOS parameter dev.,370,1150,50,0.16,100,Density cube,Supports,,Stripes,220,500,,,,,,,,,,,,,,,,,,,33.12,40.2173913,,99.366,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,3,EOS M 290,EOS parameter dev.,370,1150,50,0.16,100,Density cube,Supports,,Stripes,220,500,,,,,,,,,,,,,,,,,,,33.12,40.2173913,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,4,EOS M 290,EOS parameter dev.,370,1350,50,0.16,100,Density cube,Supports,,Stripes,80,600,,,,,,,,,,,,,,,,,,,38.88,34.25925926,,98.814,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,4,EOS M 290,EOS parameter dev.,370,1350,50,0.16,100,Density cube,Supports,,Stripes,80,600,,,,,,,,,,,,,,,,,,,38.88,34.25925926,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,5,EOS M 290,EOS parameter dev.,370,1550,50,0.16,100,Density cube,Supports,,Stripes,150,600,,,,,,,,,,,,,,,,,,,44.64,29.83870968,,98.074,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,5,EOS M 290,EOS parameter dev.,370,1550,50,0.16,100,Density cube,Supports,,Stripes,150,600,,,,,,,,,,,,,,,,,,,44.64,29.83870968,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,6,EOS M 290,EOS parameter dev.,370,825,50,0.14,100,Density cube,Supports,,Stripes,220,600,,,,,,,,,,,,,,,,,,,20.79,64.06926407,,99.387,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,6,EOS M 290,EOS parameter dev.,370,825,50,0.14,100,Density cube,Supports,,Stripes,220,600,,,,,,,,,,,,,,,,,,,20.79,64.06926407,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,7,EOS M 290,EOS parameter dev.,370,1050,50,0.14,100,Density cube,Supports,,Stripes,80,700,,,,,,,,,,,,,,,,,,,26.46,50.34013605,,99.761,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,7,EOS M 290,EOS parameter dev.,370,1050,50,0.14,100,Density cube,Supports,,Stripes,80,700,,,,,,,,,,,,,,,,,,,26.46,50.34013605,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,8,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,150,700,,,,,,,,,,,,,,,,,,,32.76,40.65934066,,99.509,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,8,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,150,700,,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,9,EOS M 290,EOS parameter dev.,370,1525,50,0.14,100,Density cube,Supports,,Stripes,220,700,,,,,,,,,,,,,,,,,,,38.43,34.66042155,,98.953,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,9,EOS M 290,EOS parameter dev.,370,1525,50,0.14,100,Density cube,Supports,,Stripes,220,700,,,,,,,,,,,,,,,,,,,38.43,34.66042155,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,10,EOS M 290,EOS parameter dev.,370,1775,50,0.14,100,Density cube,Supports,,Stripes,80,800,,,,,,,,,,,,,,,,,,,44.73,29.77867203,,98.384,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,10,EOS M 290,EOS parameter dev.,370,1775,50,0.14,100,Density cube,Supports,,Stripes,80,800,,,,,,,,,,,,,,,,,,,44.73,29.77867203,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,11,EOS M 290,EOS parameter dev.,370,975,50,0.12,100,Density cube,Supports,,Stripes,150,800,,,,,,,,,,,,,,,,,,,21.06,63.24786325,,99.637,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
4,11,EOS M 290,EOS parameter dev.,370,975,50,0.12,100,Density cube,Supports,,Stripes,150,800,,,,,,,,,,,,,,,,,,,21.06,63.24786325,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
